Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dennis,2019-11-30 05:11:32,00:00:04,,BoJack Horseman: Season 5: INT. SUB (Episode 7),,Apple iPhone X (CDMA),00:03:32,Not latest view,US (United States)
Dennis,2019-11-30 05:02:39,01:02:12,Autoplayed: user action: Unspecified; ,Drug Squad: Costa del Sol: Season 1: Thunderclaps (Episode 8),,Roku 3 Set Top Box,01:02:27,01:02:27,US (United States)
Dennis,2019-11-29 22:55:23,01:38:19,Autoplayed: user action: Unspecified; ,How the Grinch Stole Christmas,,Roku 3 Set Top Box,01:38:19,01:38:19,US (United States)
Dennis,2019-11-29 19:06:33,00:02:31,,BoJack Horseman: Season 5: INT. SUB (Episode 7),,Apple iPhone X (CDMA),00:03:27,Not latest view,US (United States)
Dennis,2019-11-29 18:55:01,00:07:19,Autoplayed: user action: None; ,BoJack Horseman: Season 5: Free Churro (Episode 6),,Apple iPhone X (CDMA),00:24:50,00:24:50,US (United States)
Dennis,2019-11-29 18:07:59,00:24:01,,BoJack Horseman: Season 5: The Amelia Earhart Story (Episode 5),,Apple iPhone X (CDMA),00:24:47,00:24:47,US (United States)
Dennis,2019-11-29 17:43:18,00:23:50,,BoJack Horseman: Season 5: BoJack the Feminist (Episode 4),,Apple iPhone X (CDMA),00:24:40,00:24:40,US (United States)
Dennis,2019-11-29 07:42:24,00:23:59,,BoJack Horseman: Season 5: Planned Obsolescence (Episode 3),,Chrome PC (Cadmium),00:24:54,00:24:54,US (United States)
Dennis,2019-11-29 07:17:25,00:24:56,,BoJack Horseman: Season 5: The Dog Days Are Over (Episode 2),,Chrome PC (Cadmium),00:25:50,00:25:50,US (United States)
Dennis,2019-11-29 06:51:44,00:23:54,Autoplayed: user action: None; ,BoJack Horseman: Season 5: The Light Bulb Scene (Episode 1),,Chrome PC (Cadmium),00:24:48,00:24:48,US (United States)
Dennis,2019-11-29 06:24:45,00:24:01,,BoJack Horseman: Season 4: What Time Is It Right Now (Episode 12),,Chrome PC (Cadmium),00:24:57,00:24:57,US (United States)
Dennis,2019-11-29 06:00:04,00:24:02,,BoJack Horseman: Season 4: Time's Arrow (Episode 11),,Chrome PC (Cadmium),00:24:57,00:24:57,US (United States)
Dennis,2019-11-29 05:50:17,00:09:46,,BoJack Horseman: Season 4: lovin that cali lifestyle!! (Episode 10),,Chrome PC (Cadmium),00:24:53,00:24:53,US (United States)
Dennis,2019-11-29 05:16:45,00:14:12,Autoplayed: user action: None; ,BoJack Horseman: Season 4: lovin that cali lifestyle!! (Episode 10),,Apple iPhone X (CDMA),00:15:07,Not latest view,US (United States)
Dennis,2019-11-29 04:40:58,00:24:18,,BoJack Horseman: Season 4: Ruthie (Episode 9),,Apple iPhone X (CDMA),00:25:14,00:25:14,US (United States)
Dennis,2019-11-29 04:28:31,00:07:37,,BoJack Horseman: Season 4: The Judge (Episode 8),,Apple iPhone X (CDMA),00:24:46,00:24:46,US (United States)
Dennis,2019-11-29 03:59:07,00:16:13,,BoJack Horseman: Season 4: The Judge (Episode 8),,Apple iPhone X (CDMA),00:17:08,Not latest view,US (United States)
Dennis,2019-11-29 03:26:23,00:24:34,,BoJack Horseman: Season 4: Underground (Episode 7),,Apple iPhone X (CDMA),00:24:50,00:24:50,US (United States)
Dennis,2019-11-29 03:21:28,00:04:52,,BoJack Horseman: Season 4: Stupid Piece of Sh*t (Episode 6),,Apple iPhone X (CDMA),00:24:41,00:24:41,US (United States)
Dennis,2019-11-29 02:52:23,00:18:52,Autoplayed: user action: None; ,BoJack Horseman: Season 4: Stupid Piece of Sh*t (Episode 6),,Apple iPhone X (CDMA),00:19:48,Not latest view,US (United States)
Dennis,2019-11-29 02:34:03,00:16:07,,BoJack Horseman: Season 4: Thoughts and Prayers (Episode 5),,Apple iPhone X (CDMA),00:24:57,00:24:57,US (United States)
Dennis,2019-11-29 01:31:10,00:07:56,Autoplayed: user action: None; ,BoJack Horseman: Season 4: Thoughts and Prayers (Episode 5),,Apple iPhone X (CDMA),00:08:50,Not latest view,US (United States)
Dennis,2019-11-29 01:10:03,00:20:43,,BoJack Horseman: Season 4: Commence Fracking (Episode 4),,Apple iPhone X (CDMA),00:24:51,00:24:51,US (United States)
Dennis,2019-11-29 00:08:40,00:02:40,,BoJack Horseman: Season 4: Commence Fracking (Episode 4),,Apple iPhone X (CDMA),00:03:57,Not latest view,US (United States)
Dennis,2019-11-28 19:09:39,00:24:22,,BoJack Horseman: Season 4: Hooray! Todd Episode!,,Apple iPhone X (CDMA),00:25:14,00:25:14,US (United States)
Dennis,2019-11-28 07:58:10,00:24:15,,BoJack Horseman: Season 4: The Old Sugarman Place (Episode 2),,Apple iPhone X (CDMA),00:25:10,00:25:10,US (United States)
Dennis,2019-11-28 07:43:46,00:14:21,,BoJack Horseman: Season 4: See Mr. Peanutbutter Run (Episode 1),,Apple iPhone X (CDMA),00:25:08,00:25:08,US (United States)
Dennis,2019-11-28 06:39:06,00:23:47,Autoplayed: user action: None; ,The Irishman: In Conversation,,Roku 3 Set Top Box,00:23:47,00:23:47,US (United States)
Dennis,2019-11-28 03:10:37,03:28:26,Autoplayed: user action: Unspecified; ,The Irishman,,Roku 3 Set Top Box,03:28:26,03:28:26,US (United States)
Dennis,2019-11-27 23:19:26,00:09:40,,BoJack Horseman: Season 4: See Mr. Peanutbutter Run (Episode 1),,Apple iPhone X (CDMA),00:10:46,Not latest view,US (United States)
Dennis,2019-11-27 23:17:03,00:00:12,,BoJack Horseman: Season 4: See Mr. Peanutbutter Run (Episode 1),,Apple iPhone X (CDMA),00:00:17,Not latest view,US (United States)
Dennis,2019-11-27 23:01:55,00:15:02,,BoJack Horseman: Season 3: That Went Well (Episode 12),,Apple iPhone X (CDMA),00:25:03,00:25:03,US (United States)
Dennis,2019-11-27 22:46:26,00:09:05,,BoJack Horseman: Season 3: That Went Well (Episode 12),,Apple iPhone X (CDMA),00:10:01,Not latest view,US (United States)
Dennis,2019-11-27 22:31:40,00:14:00,,"BoJack Horseman: Season 3: That's Too Much, Man! (Episode 11)",,Apple iPhone X (CDMA),00:24:39,00:24:39,US (United States)
Dennis,2019-11-27 19:34:50,00:53:37,Autoplayed: user action: Unspecified; ,The Pursuit of Happyness,,Roku 3 Set Top Box,00:53:37,Not latest view,US (United States)
Dennis,2019-11-27 17:59:20,00:09:34,Autoplayed: user action: None; ,"BoJack Horseman: Season 3: That's Too Much, Man! (Episode 11)",,Apple iPhone X (CDMA),00:10:38,Not latest view,US (United States)
Dennis,2019-11-27 17:45:13,01:35:54,Autoplayed: user action: Unspecified; ,50/50,,Roku 3 Set Top Box,01:35:54,01:35:54,US (United States)
Dennis,2019-11-27 17:36:57,00:22:15,,BoJack Horseman: Season 3: It's You (Episode 10),,Apple iPhone X (CDMA),00:25:43,00:25:43,US (United States)
Dennis,2019-11-27 08:35:01,00:02:32,,BoJack Horseman: Season 3: It's You (Episode 10),,Apple iPhone X (CDMA),00:03:27,Not latest view,US (United States)
Dennis,2019-11-27 08:11:54,00:20:29,,BoJack Horseman: Season 3: Best Thing That Ever Happened (Episode 9),,Apple iPhone X (CDMA),00:24:42,00:24:42,US (United States)
Dennis,2019-11-27 05:13:28,00:03:15,,BoJack Horseman: Season 3: Best Thing That Ever Happened (Episode 9),,Chrome PC (Cadmium),00:04:04,Not latest view,US (United States)
Dennis,2019-11-27 05:04:09,00:09:18,,BoJack Horseman: Season 3: Old Acquaintance (Episode 8),,Chrome PC (Cadmium),00:25:00,00:25:00,US (United States)
Dennis,2019-11-27 04:34:43,00:14:45,,BoJack Horseman: Season 3: Old Acquaintance (Episode 8),,Apple iPhone X (CDMA),00:15:36,Not latest view,US (United States)
Dennis,2019-11-27 03:54:37,01:48:29,Autoplayed: user action: Unspecified; ,In the Shadow of the Moon,,Roku 3 Set Top Box,01:48:29,01:48:29,US (United States)
Dennis,2019-11-27 02:30:29,00:23:51,,BoJack Horseman: Season 3: Stop the Presses (Episode 7),,Apple iPhone X (CDMA),00:24:47,00:24:47,US (United States)
Dennis,2019-11-27 02:04:14,00:23:45,,BoJack Horseman: Season 3: Brrap Brrap Pew Pew (Episode 6),,Apple iPhone X (CDMA),00:24:41,00:24:41,US (United States)
Dennis,2019-11-27 01:49:28,00:12:59,,BoJack Horseman: Season 3: Love And/Or Marriage (Episode 5),,Apple iPhone X (CDMA),00:24:48,00:24:48,US (United States)
Dennis,2019-11-27 00:26:44,00:10:48,,BoJack Horseman: Season 3: Love And/Or Marriage (Episode 5),,Apple iPhone X (CDMA),00:11:49,Not latest view,US (United States)
Dennis,2019-11-26 23:52:24,00:23:54,Autoplayed: user action: None; ,BoJack Horseman: Season 3: Fish Out Of Water (Episode 4),,Apple iPhone X (CDMA),00:25:00,00:25:00,US (United States)
Dennis,2019-11-26 23:41:23,00:10:39,,BoJack Horseman: Season 3: BoJack Kills (Episode 3),,Apple iPhone X (CDMA),00:24:49,00:24:49,US (United States)
Dennis,2019-11-26 21:29:33,00:13:14,Autoplayed: user action: None; ,BoJack Horseman: Season 3: BoJack Kills (Episode 3),,Apple iPhone X (CDMA),00:14:10,Not latest view,US (United States)
Dennis,2019-11-26 21:17:14,01:54:45,Autoplayed: user action: Unspecified; ,Shot Caller,,Roku 3 Set Top Box,01:54:45,01:54:45,US (United States)
Dennis,2019-11-26 21:15:46,00:00:58,,Top Boy: Season 1: Bruk Up (Episode 1),,Roku 3 Set Top Box,00:00:58,00:00:58,US (United States)
Dennis,2019-11-26 21:05:37,00:00:01,Autoplayed: user action: None; ,Victorious: Season 1: Jade Dumps Beck (Episode 6),,Roku 3 Set Top Box,00:00:03,Not latest view,US (United States)
Dennis,2019-11-26 20:45:22,00:23:58,,BoJack Horseman: Season 3: The BoJack Horseman Show (Episode 2),,Apple iPhone X (CDMA),00:24:53,00:24:53,US (United States)
Dennis,2019-11-26 20:41:49,00:23:46,Autoplayed: user action: None; ,Victorious: Season 1: Tori the Zombie (Episode 5),,Roku 3 Set Top Box,00:23:48,00:23:48,US (United States)
Dennis,2019-11-26 20:23:09,00:22:06,,BoJack Horseman: Season 3: Start Spreading the News (Episode 1),,Apple iPhone X (CDMA),00:24:43,00:24:43,US (United States)
Dennis,2019-11-26 20:18:16,00:23:30,Autoplayed: user action: None; ,Victorious: Season 1: Beck's Big Break (Episode 4),,Roku 3 Set Top Box,00:23:32,00:23:32,US (United States)
Dennis,2019-11-26 19:55:36,00:22:37,,Victorious: Season 1: Stage Fighting (Episode 3),,Roku 3 Set Top Box,00:23:31,00:23:31,US (United States)
Dennis,2019-11-26 18:44:35,00:00:54,Autoplayed: user action: None; ,Victorious: Season 1: Stage Fighting (Episode 3),,Roku 3 Set Top Box,00:00:56,Not latest view,US (United States)
Dennis,2019-11-26 18:20:53,00:23:40,Autoplayed: user action: None; ,Victorious: Season 1: The Bird Scene (Episode 2),,Roku 3 Set Top Box,00:23:42,00:23:42,US (United States)
Dennis,2019-11-26 18:18:52,00:01:56,Autoplayed: user action: Unspecified; ,Victorious: Season 1: Pilot (Episode 1),,Roku 3 Set Top Box,00:23:37,00:23:37,US (United States)
Dennis,2019-11-26 07:55:28,00:02:11,Autoplayed: user action: None; ,BoJack Horseman: Season 3: Start Spreading the News (Episode 1),,Apple iPhone X (CDMA),00:02:16,Not latest view,US (United States)
Dennis,2019-11-26 07:34:01,00:21:11,,BoJack Horseman: Season 2: Out to Sea (Episode 12),,Apple iPhone X (CDMA),00:24:46,00:24:46,US (United States)
Dennis,2019-11-26 04:22:20,00:02:41,,BoJack Horseman: Season 2: Out to Sea (Episode 12),,Apple iPhone X (CDMA),00:03:34,Not latest view,US (United States)
Dennis,2019-11-26 04:18:27,00:03:51,,BoJack Horseman: Season 2: Escape from L.A. (Episode 11),,Apple iPhone X (CDMA),00:24:46,00:24:46,US (United States)
Dennis,2019-11-25 23:09:03,00:00:33,Autoplayed: user action: Unspecified; ,Nacho Libre,,Roku 3 Set Top Box,00:00:33,00:00:33,US (United States)
Dennis,2019-11-25 22:57:03,00:20:49,,BoJack Horseman: Season 2: Escape from L.A. (Episode 11),,Apple iPhone X (CDMA),00:20:54,Not latest view,US (United States)
Dennis,2019-11-25 22:45:51,00:11:10,,BoJack Horseman: Season 2: Yes And (Episode 10),,Apple iPhone X (CDMA),00:24:51,00:24:51,US (United States)
Dennis,2019-11-25 17:12:03,00:06:41,,BoJack Horseman: Season 2: Yes And (Episode 10),,Apple iPhone X (CDMA),00:13:40,Not latest view,US (United States)
Dennis,2019-11-25 07:09:52,00:06:02,,BoJack Horseman: Season 2: Yes And (Episode 10),,Apple iPhone X (CDMA),00:06:58,Not latest view,US (United States)
Dennis,2019-11-25 07:00:19,00:09:14,,BoJack Horseman: Season 2: The Shot (Episode 9),,Apple iPhone X (CDMA),00:24:49,00:24:49,US (United States)
Dennis,2019-11-24 22:28:29,00:01:59,,BoJack Horseman: Season 2: The Shot (Episode 9),,Apple iPhone X (CDMA),00:15:34,Not latest view,US (United States)
Dennis,2019-11-24 22:24:41,00:02:25,,BoJack Horseman: Season 2: The Shot (Episode 9),,Apple iPhone X (CDMA),00:13:35,Not latest view,US (United States)
Dennis,2019-11-24 05:41:28,01:55:08,Autoplayed: user action: Unspecified; ,187,,Roku 3 Set Top Box,01:55:05,01:55:05,US (United States)
Dennis,2019-11-24 04:17:57,01:21:08,Autoplayed: user action: Unspecified; ,Mr. Woodcock,,Roku 3 Set Top Box,01:21:08,01:21:08,US (United States)
Dennis,2019-11-23 23:55:59,00:10:22,,BoJack Horseman: Season 2: The Shot (Episode 9),,Apple iPhone X (CDMA),00:11:09,Not latest view,US (United States)
Dennis,2019-11-23 07:48:37,00:15:05,,BoJack Horseman: Season 2: Let's Find Out (Episode 8),,Apple iPhone X (CDMA),00:24:39,00:24:39,US (United States)
Dennis,2019-11-22 06:02:36,00:08:08,,BoJack Horseman: Season 2: Let's Find Out (Episode 8),,Chrome PC (Cadmium),00:09:57,Not latest view,US (United States)
Dennis,2019-11-22 01:31:24,00:00:55,,BoJack Horseman: Season 2: Let's Find Out (Episode 8),,Apple iPhone X (CDMA),00:01:00,Not latest view,US (United States)
Dennis,2019-11-22 01:12:11,00:19:08,,BoJack Horseman: Season 2: Hank After Dark (Episode 7),,Apple iPhone X (CDMA),00:24:54,00:24:54,US (United States)
Dennis,2019-11-21 21:36:58,00:04:50,,BoJack Horseman: Season 2: Hank After Dark (Episode 7),,Apple iPhone X (CDMA),00:05:45,Not latest view,US (United States)
Dennis,2019-11-21 21:11:55,00:23:48,,BoJack Horseman: Season 2: Higher Love (Episode 6),,Apple iPhone X (CDMA),00:24:44,00:24:44,US (United States)
Dennis,2019-11-21 20:56:09,00:15:33,,BoJack Horseman: Season 2: Chickens (Episode 5),,Apple iPhone X (CDMA),00:24:47,00:24:47,US (United States)
Dennis,2019-11-21 07:00:55,00:53:09,Autoplayed: user action: Unspecified; ,Glitch: Season 3: Little Gidding (Episode 6),,Roku 3 Set Top Box,00:54:02,00:54:02,US (United States)
Dennis,2019-11-20 23:03:10,00:08:25,,BoJack Horseman: Season 2: Chickens (Episode 5),,Apple iPhone X (CDMA),00:09:13,Not latest view,US (United States)
Dennis,2019-11-20 23:00:40,00:01:55,,BoJack Horseman: Season 2: After the Party (Episode 4),,Apple iPhone X (CDMA),00:25:06,00:25:06,US (United States)
Dennis,2019-11-20 06:09:49,01:31:57,,Green Room,,Chrome PC (Cadmium),01:27:43,01:27:43,US (United States)
Dennis,2019-11-19 07:42:53,00:54:02,Autoplayed: user action: None; ,Glitch: Season 3: The Enemy (Episode 5),,Roku 3 Set Top Box,00:55:04,00:55:04,US (United States)
Dennis,2019-11-19 06:52:06,00:50:45,Autoplayed: user action: None; ,Glitch: Season 3: Perfectly Safe (Episode 4),,Roku 3 Set Top Box,00:51:47,00:51:47,US (United States)
Dennis,2019-11-19 06:01:12,00:50:35,Autoplayed: user action: Unspecified; ,Glitch: Season 3: First Times (Episode 3),,Roku 3 Set Top Box,00:51:28,00:51:28,US (United States)
Dennis,2019-11-18 04:43:38,00:55:25,Autoplayed: user action: None; ,Glitch: Season 3: Quintessence (Episode 2),,Roku 3 Set Top Box,00:56:27,00:56:27,US (United States)
Dennis,2019-11-18 03:49:49,00:53:47,Autoplayed: user action: None; ,Glitch: Season 3: Mum (Episode 1),,Roku 3 Set Top Box,00:53:52,00:53:52,US (United States)
Dennis,2019-11-18 02:56:24,00:53:23,Autoplayed: user action: Unspecified; ,Glitch: Season 2: The Letter (Episode 6),,Roku 3 Set Top Box,00:53:23,00:53:23,US (United States)
Dennis,2019-11-17 08:53:33,00:00:01,Autoplayed: user action: None; ,Glitch: Season 2: The Letter (Episode 6),,Roku 3 Set Top Box,00:01:03,Not latest view,US (United States)
Dennis,2019-11-17 08:00:25,00:53:05,Autoplayed: user action: Unspecified; ,Glitch: Season 2: The Walking Wounded (Episode 5),,Roku 3 Set Top Box,00:54:07,00:54:07,US (United States)
Dennis,2019-11-17 07:10:09,00:50:06,Autoplayed: user action: Unspecified; ,Glitch: Season 2: A Duty of Care (Episode 4),,Roku 3 Set Top Box,00:54:40,00:54:40,US (United States)
Dennis,2019-11-17 06:42:59,00:03:57,Autoplayed: user action: Unspecified; ,Glitch: Season 2: A Duty of Care (Episode 4),,Roku 3 Set Top Box,00:04:44,Not latest view,US (United States)
Dennis,2019-11-15 23:52:24,00:43:14,Autoplayed: user action: Unspecified; ,187,,Roku 3 Set Top Box,00:43:14,Not latest view,US (United States)
Dennis,2019-11-14 07:53:44,00:51:39,Autoplayed: user action: None; ,Glitch: Season 2: All Too Human (Episode 3),,Roku 3 Set Top Box,00:52:41,00:52:41,US (United States)
Dennis,2019-11-14 07:01:21,00:52:21,Autoplayed: user action: None; ,Glitch: Season 2: Two Truths (Episode 2),,Roku 3 Set Top Box,00:53:23,00:53:23,US (United States)
Dennis,2019-11-14 06:05:30,00:55:46,Autoplayed: user action: Unspecified; ,Glitch: Season 2: The Rare Bird (Episode 1),,Roku 3 Set Top Box,00:56:30,00:56:30,US (United States)
Dennis,2019-11-13 07:42:16,00:00:32,Autoplayed: user action: None; ,Glitch: Season 2: The Rare Bird (Episode 1),,Roku 3 Set Top Box,00:00:36,Not latest view,US (United States)
Dennis,2019-11-13 06:50:31,00:51:44,Autoplayed: user action: None; ,Glitch: Season 1: There Must Be Rules (Episode 6),,Roku 3 Set Top Box,00:52:34,00:52:34,US (United States)
Dennis,2019-11-13 05:58:19,00:52:11,Autoplayed: user action: Unspecified; ,Glitch: Season 1: The Impossible Triangle (Episode 5),,Roku 3 Set Top Box,00:52:11,00:52:11,US (United States)
Dennis,2019-11-12 22:55:04,00:21:42,Autoplayed: user action: Unspecified; ,Victorious: Season 1: Pilot (Episode 1),,Roku 3 Set Top Box,00:21:42,Not latest view,US (United States)
Dennis,2019-11-12 06:59:03,00:53:38,Autoplayed: user action: None; ,Glitch: Season 1: There Is No Justice (Episode 4),,Roku 3 Set Top Box,00:54:28,00:54:28,US (United States)
Dennis,2019-11-12 06:06:37,00:52:24,Autoplayed: user action: None; ,Glitch: Season 1: Miracle or Punishment (Episode 3),,Roku 3 Set Top Box,00:53:14,00:53:14,US (United States)
Dennis,2019-11-12 05:16:18,00:50:18,Autoplayed: user action: None; ,Glitch: Season 1: Am I in Hell? (Episode 2),,Roku 3 Set Top Box,00:51:08,00:51:08,US (United States)
Dennis,2019-11-12 04:23:59,00:52:18,Autoplayed: user action: Unspecified; ,Glitch: Season 1: The Risen (Episode 1),,Roku 3 Set Top Box,00:52:18,00:52:18,US (United States)
Dennis,2019-11-11 08:43:44,00:42:31,Autoplayed: user action: None; ,The Blacklist: Season 2: Lord Baltimore (No. 104) (Episode 1),,Roku 3 Set Top Box,00:42:31,00:42:31,US (United States)
Dennis,2019-11-11 08:00:38,00:43:01,Autoplayed: user action: Unspecified; ,The Blacklist: Season 1: Berlin (No. 8): Conclusion (Episode 22),,Roku 3 Set Top Box,00:43:01,00:43:01,US (United States)
Dennis,2019-11-09 07:52:56,00:42:26,Autoplayed: user action: None; ,The Blacklist: Season 1: Berlin (No. 8) (Episode 21),,Roku 3 Set Top Box,00:42:26,00:42:26,US (United States)
Dennis,2019-11-09 07:11:43,00:41:11,Autoplayed: user action: None; ,The Blacklist: Season 1: The Kingmaker (No. 42) (Episode 20),,Roku 3 Set Top Box,00:41:11,00:41:11,US (United States)
Dennis,2019-11-09 06:29:46,00:41:55,Autoplayed: user action: None; ,The Blacklist: Season 1: The Pavlovich Brothers (No. 119-122) (Episode 19),,Roku 3 Set Top Box,00:41:55,00:41:55,US (United States)
Dennis,2019-11-09 05:47:27,00:42:17,,The Blacklist: Season 1: Milton Bobbit (No. 135) (Episode 18),,Roku 3 Set Top Box,00:42:17,00:42:17,US (United States)
Dennis,2019-11-09 05:04:20,00:43:03,Autoplayed: user action: Unspecified; ,The Blacklist: Season 1: Ivan (No. 88) (Episode 17),,Roku 3 Set Top Box,00:43:03,00:43:03,US (United States)
Dennis,2019-11-09 03:11:30,01:51:57,Autoplayed: user action: Unspecified; ,How to Be a Latin Lover,,Roku 3 Set Top Box,01:51:57,01:51:57,US (United States)
Dennis,2019-11-07 17:25:07,00:08:05,,BoJack Horseman: Season 2: After the Party (Episode 4),,Apple iPhone X (CDMA),00:23:10,Not latest view,US (United States)
Dennis,2019-11-07 04:38:42,00:50:30,Autoplayed: user action: None; ,Undercover: Season 1: Showtime (Episode 10),,Roku 3 Set Top Box,00:50:52,00:50:52,US (United States)
Dennis,2019-11-07 03:51:38,00:47:01,Autoplayed: user action: None; ,Undercover: Season 1: Rock Bottom (Episode 9),,Roku 3 Set Top Box,00:47:23,00:47:23,US (United States)
Dennis,2019-11-07 03:43:15,00:08:21,Autoplayed: user action: None; ,Undercover: Season 1: Nouveau Monde (Episode 8),,Roku 3 Set Top Box,00:53:17,00:53:17,US (United States)
